date,home,away,actual,model_prob_home,model_prob_draw,model_prob_away,implied_prob_home,implied_prob_draw,implied_prob_away,log_loss,flagged_value,flagged_side,edge,pnl,home_known,away_known
2023-09-16,Aston Villa,Crystal Palace,H,0.48875422404077906,0.26254104810903756,0.2487047278501835,0.49799419006778256,0.2642135841748513,0.23779222575736617,0.7158955251812297,False,,0.010912502092817328,,True,True
2023-09-16,West Ham,Man City,A,0.14717309131171433,0.1844341827490634,0.6683927259392224,0.13544369486248053,0.21069019200830302,0.6538661131292164,0.4028793651160135,False,,0.014526612810006001,,True,True
2023-09-16,Wolves,Liverpool,A,0.15207133076438412,0.20933538508833904,0.6385932841472768,0.15778019586507072,0.18933623503808486,0.6528835690968444,0.4484875152815324,False,,0.019999150050254183,,True,True
2023-09-16,Newcastle,Brentford,H,0.457622135130313,0.2474220225017173,0.2949558423679699,0.6175562417291575,0.22496691662990734,0.15747684164093514,0.7817114678611129,True,A,0.13747900072703476,-1.0,True,True
2023-09-16,Fulham,Luton,H,0.8037573497226476,0.12398102781224701,0.07226162246510527,0.5717651950932151,0.2546261002148451,0.17360870469193984,0.21845785918266403,True,H,0.23199215462943246,0.6699999999999999,True,True
2023-09-16,Tottenham,Sheffield United,H,0.7346196251282251,0.16341813615606263,0.10196223871571247,0.7397444519166108,0.17350369872225962,0.08675184936112981,0.30840243055970207,False,,0.01521038935458266,,True,True
2023-09-16,Man United,Brighton,A,0.46573110010315766,0.2353610532440319,0.29890784665281045,0.4378230465186987,0.23532988750380054,0.32684706597750074,1.2076199582709735,False,,0.02790805358445897,,True,True
2023-09-17,Everton,Arsenal,A,0.179159683357132,0.20809481602266508,0.6127455006202029,0.15789473684210528,0.2105263157894737,0.6315789473684211,0.4898055995299599,False,,0.021264946515026723,,True,True
2023-09-17,Bournemouth,Chelsea,D,0.23454143555688484,0.25389286384945764,0.5115657005936576,0.21928755908581452,0.25320403489108717,0.5275084060230983,1.3708428968127768,False,,0.015253876471070321,,True,True
2023-09-18,Nott'm Forest,Burnley,D,0.4763497342052712,0.2560977309343732,0.2675525348603556,0.43374642516682554,0.2726406101048618,0.2936129647283127,1.3621961458925453,False,,0.04260330903844567,,True,True
2023-09-23,Burnley,Man United,A,0.22124858452118512,0.2439318425946755,0.5348195728841393,0.2258485639686684,0.2258485639686684,0.5483028720626633,0.6258258359122045,False,,0.018083278626007115,,True,True
2023-09-23,Man City,Nott'm Forest,H,0.8680211986905371,0.08894251806114772,0.043036283248315224,0.8263659342796034,0.11083025471514679,0.06280381100524984,0.1415391421654744,False,,0.0416552644109337,,True,True
2023-09-23,Brentford,Everton,A,0.6141525875019607,0.21900793897125395,0.16683947352678524,0.5256916996047432,0.24901185770750986,0.225296442687747,1.7907231652158802,True,H,0.08846088789721751,-1.0,True,True
2023-09-23,Crystal Palace,Fulham,D,0.40677239345495664,0.2700201746903011,0.32320743185474216,0.4959022086400889,0.2785803583831088,0.22551743297680232,1.3092586017000536,True,A,0.09768999887793983,-1.0,True,True
2023-09-23,Luton,Wolves,D,0.19503362281639672,0.23176885604530828,0.573197521138295,0.29127725856697817,0.27842679127725856,0.43029595015576316,1.462014714112221,True,A,0.14290157098253187,-1.0,True,True
2023-09-24,Arsenal,Tottenham,D,0.5343563560882838,0.2020360844483872,0.2636075594633289,0.5645371577574968,0.21773142112125163,0.21773142112125163,1.5993089616513168,False,,0.045876138342077294,,True,True
2023-09-24,Brighton,Bournemouth,H,0.672231332268181,0.18468257070661181,0.14308609702520708,0.6942607775720708,0.1798466014281936,0.12589262099973553,0.3971527532508145,False,,0.017193476025471555,,True,True
2023-09-24,Chelsea,Aston Villa,A,0.4508774004792115,0.26013089984006016,0.28899169968072846,0.49702656040180676,0.25315219476465356,0.24982124483353968,1.241357312110085,False,,0.039170454847188785,,True,True
2023-09-24,Liverpool,West Ham,H,0.6801922664795061,0.17768322979535794,0.14212450372513608,0.6756756756756757,0.1891891891891892,0.13513513513513511,0.3853797759539659,False,,0.0069893685900009606,,True,True
2023-09-24,Sheffield United,Newcastle,A,0.19157934980960778,0.25125028445032044,0.557170365740072,0.13633645604943193,0.20091688259916285,0.6627466613514053,0.5848842227333311,True,H,0.055242893760175854,-1.0,True,True
2023-09-30,Newcastle,Burnley,H,0.6548915840733848,0.20452274047991437,0.14058567544670103,0.7296439901304195,0.16496298907296442,0.10539302079661615,0.42328557754556384,False,,0.03955975140694995,,True,True
2023-09-30,Wolves,Man City,H,0.0872131096318181,0.1603581189092767,0.7524287714589051,0.11895780672759089,0.16550651370795255,0.7155356795644564,2.4394006195526727,False,,0.03689309189444867,,True,True
2023-09-30,West Ham,Sheffield United,H,0.700356906247855,0.1824366932055309,0.11720640054661416,0.6538661131292164,0.21069019200830302,0.13544369486248053,0.3561652078079067,False,,0.046490793118638574,,True,True
2023-09-30,Tottenham,Liverpool,H,0.3111000860612636,0.21249503307029982,0.47640488086843663,0.3253262719878949,0.23586154719122376,0.4388121808208814,1.1676405984432139,False,,0.037592700047555216,,True,True
2023-09-30,Everton,Luton,A,0.6466055070663408,0.21523031600227283,0.13816417693138622,0.6043404859191113,0.24968804286658017,0.14597147121430842,1.979312613034219,False,,0.04226502114722952,,True,True
2023-09-30,Man United,Crystal Palace,A,0.5302668198641878,0.24830170274067323,0.22143147739513896,0.6102722850464338,0.2252195337671363,0.16450818118642999,1.5076420944902909,True,A,0.05692329620870898,4.75,True,True
2023-09-30,Bournemouth,Arsenal,A,0.15340845785633506,0.1888444630564534,0.6577470790872115,0.17191011235955056,0.21011235955056176,0.6179775280898876,0.4189347998360018,False,,0.03976955099732393,,True,True
2023-09-30,Aston Villa,Brighton,H,0.40438668562450597,0.2390376096487902,0.35657570472670375,0.3731343283582089,0.25373134328358204,0.3731343283582089,0.9053837161550061,False,,0.03125235726629705,,True,True
2023-10-01,Nott'm Forest,Brentford,D,0.2839173438221013,0.2466295335117007,0.469453122666198,0.34416118421052627,0.30530427631578944,0.3505345394736841,1.3998679326017165,True,A,0.11891858319251386,-1.0,True,True
2023-10-02,Fulham,Chelsea,A,0.33775025700206796,0.280294122778498,0.38195562021943397,0.2642238998342847,0.2717731541152642,0.46400294605045117,0.9624508545607197,True,H,0.07352635716778327,-1.0,True,True
2023-10-03,Luton,Burnley,A,0.24036819551780772,0.27767886942398284,0.48195293505820946,0.3258041871412644,0.31494404756988886,0.35925176528884667,0.7299088148065799,True,A,0.1227011697693628,1.63,True,True
2023-10-07,Fulham,Sheffield United,H,0.6489410058919476,0.21237581338755118,0.13868318072050112,0.5895128762022959,0.25131864722308406,0.1591684765746199,0.432413466422111,True,H,0.05942812968965172,0.6200000000000001,True,True
2023-10-07,Crystal Palace,Nott'm Forest,D,0.48025049120057983,0.2629157151036483,0.256833793695772,0.43088803088803085,0.30579150579150577,0.2633204633204633,1.3359217730584956,False,,0.049362460312548984,,True,True
2023-10-07,Man United,Brentford,H,0.46309838142046855,0.24460442674485253,0.29229719183467906,0.5716905706876048,0.2273150602495952,0.20099436906279997,0.7698157605987778,True,A,0.0913028227718791,-1.0,True,True
2023-10-07,Burnley,Chelsea,A,0.22565999569522546,0.27885766542104645,0.49548233888372817,0.20897040592517244,0.24746495438507263,0.543564639689755,0.7022235688670431,False,,0.031392711035973825,,True,True
2023-10-07,Luton,Tottenham,A,0.07564209744251066,0.125866953287479,0.7984909492700102,0.15622341933654663,0.1973348454777431,0.6464417351857102,0.22503164605629183,True,A,0.15204921408429994,0.44999999999999996,True,True
2023-10-07,Everton,Bournemouth,H,0.459495815746488,0.26414474149443273,0.2763594427590794,0.491838642410297,0.26094772416768536,0.2472136334220177,0.7776254433290791,False,,0.029145809337061734,,True,True
2023-10-08,Brighton,Liverpool,D,0.2828571767144221,0.21999228581045446,0.49715053747512333,0.31714719271623676,0.2503793626707132,0.4324734446130501,1.5141627977424836,True,A,0.06467709286207324,-1.0,True,True
2023-10-08,West Ham,Newcastle,D,0.33018780325494823,0.24234968851833374,0.42746250822671805,0.2961082910321489,0.25267907501410036,0.45121263395375066,1.4173736019470609,False,,0.03407951222279931,,True,True
2023-10-08,Wolves,Aston Villa,D,0.27632468992215076,0.26763707674110804,0.4560382333367412,0.27055702917771884,0.2785145888594165,0.4509283819628648,1.318123407481422,False,,0.005767660744431913,,True,True
2023-10-08,Arsenal,Man City,H,0.2528852680971113,0.21796049781647509,0.5291542340864137,0.3239263803680982,0.2846625766871166,0.3914110429447853,1.3748193788925598,True,A,0.13774319114162842,-1.0,True,True
2023-10-21,Chelsea,Arsenal,D,0.3305184205454058,0.253982909543707,0.41549866991088713,0.29731830547998445,0.27982899339292655,0.42285270112708895,1.3704882994883512,False,,0.033200115065421365,,True,True
2023-10-21,Nott'm Forest,Luton,D,0.5864881641017736,0.23428428455015193,0.1792275513480744,0.5717651950932151,0.2546261002148451,0.17360870469193984,1.451220009767666,False,,0.014722969008558517,,True,True
2023-10-21,Sheffield United,Man United,A,0.13744047512839885,0.20194510716510608,0.6606144177064952,0.1453287197231834,0.17993079584775085,0.6747404844290658,0.4145849410948346,False,,0.022014311317355234,,True,True
2023-10-21,Newcastle,Crystal Palace,H,0.5612074477304847,0.2417979216598866,0.1969946306096288,0.6538661131292164,0.21069019200830302,0.13544369486248053,0.5776646597611985,True,A,0.06155093574714826,-1.0,True,True
2023-10-21,Liverpool,Everton,H,0.7715108033661433,0.14279999110592187,0.08568920552793487,0.7099057574385776,0.16420428824231448,0.12588995431910777,0.2594046042100247,True,H,0.06160504592756566,0.33000000000000007,True,True
2023-10-21,Man City,Brighton,H,0.7473580650948908,0.14602263247527406,0.10661930242983517,0.6747404844290658,0.17993079584775085,0.1453287197231834,0.2912108712184028,True,H,0.07261758066582502,0.3999999999999999,True,True
2023-10-21,Bournemouth,Wolves,A,0.3278992183997689,0.28246942688872534,0.38963135471150584,0.40106951871657753,0.2807486631016043,0.3181818181818181,0.9425542312130591,True,A,0.07144953652968772,2.0,True,True
2023-10-21,Brentford,Burnley,H,0.6265933037241757,0.2152831818751775,0.15812351440064681,0.5198277142432793,0.25367592455072036,0.2264963612060003,0.4674575872045581,True,H,0.10676558948089632,0.8300000000000001,True,True
2023-10-22,Aston Villa,West Ham,H,0.4921854218437581,0.23259544591935133,0.27521913223689054,0.5059732958538299,0.26001405481377377,0.23401264933239635,0.7088997598226963,False,,0.04120648290449419,,True,True
2023-10-23,Tottenham,Fulham,H,0.597770027212893,0.2022142580222296,0.2000157147648775,0.631578947368421,0.21052631578947367,0.15789473684210525,0.5145491688755703,False,,0.04212097792277225,,True,True
2023-10-27,Crystal Palace,Tottenham,A,0.2946362199268008,0.2468174413707588,0.45854633870244044,0.20958083832335328,0.25149700598802394,0.5389221556886227,0.7796939265201486,True,H,0.0850553816034475,-1.0,True,True
2023-10-28,Arsenal,Sheffield United,H,0.8612677426982418,0.0954910473978481,0.043241209903910116,0.8386342983253279,0.11148903024795534,0.04987667142671686,0.14934985576546206,False,,0.022633444372913925,,True,True
2023-10-28,Wolves,Newcastle,D,0.2372810129104857,0.2539911121262197,0.5087278749632947,0.2247191011235955,0.23595505617977527,0.5393258426966292,1.3704560042048781,False,,0.018036055946444446,,True,True
2023-10-28,Chelsea,Brentford,A,0.4569333062061225,0.26240837148097185,0.28065832231290555,0.5791106514994829,0.2388831437435367,0.18200620475698032,1.270617284326463,True,A,0.09865211755592523,4.25,True,True
2023-10-28,Bournemouth,Burnley,H,0.39416832869816304,0.2740105924312143,0.3318210788706227,0.44134505158578524,0.2711119602598395,0.28754298815437523,0.9309772307226559,False,,0.04427809071624744,,True,True
2023-10-29,Aston Villa,Luton,H,0.7564087281095171,0.1555273740859235,0.0880638978045592,0.7553516819571866,0.1452599388379205,0.09938837920489296,0.27917340325129764,False,,0.010267435248002998,,True,True
2023-10-29,Brighton,Fulham,D,0.5396363926369304,0.22140792391563272,0.23895568344743678,0.6057427559984266,0.2235479218565622,0.17070932214501117,1.5077484693045407,True,A,0.06824636130242562,-1.0,True,True
2023-10-29,West Ham,Everton,A,0.5560459371745066,0.23072357550083292,0.2132304873246605,0.44134505158578524,0.2711119602598395,0.28754298815437523,1.5453815982052495,True,H,0.11470088558872132,-1.0,True,True
2023-10-29,Liverpool,Nott'm Forest,H,0.774561454523866,0.13971688937231602,0.08572165610381782,0.7453672333028902,0.16722151842795277,0.08741124826915714,0.2554582749213814,False,,0.029194221220975813,,True,True
2023-10-29,Man United,Man City,A,0.19441302437008542,0.21154670531168912,0.5940402703182253,0.18833095916429252,0.24780389363722696,0.5638651471984806,0.5208081667689519,False,,0.030175123119744685,,True,True
2023-11-04,Man City,Bournemouth,H,0.9022242385936188,0.06947218549180334,0.028303575914577835,0.8636363636363636,0.08636363636363636,0.05,0.10289218827072512,False,,0.03858787495725513,,True,True
2023-11-04,Sheffield United,Wolves,H,0.2264235122079006,0.26800970217675746,0.5055667856153416,0.25089605734767023,0.27240143369175623,0.4767025089605735,1.4853480855370127,False,,0.02886427665476815,,True,True
2023-11-04,Newcastle,Arsenal,H,0.3799531540983788,0.23234348520054787,0.3877033607010734,0.33876221498371334,0.29641693811074915,0.3648208469055374,0.9677073125496245,False,,0.04119093911466548,,True,True
2023-11-04,Everton,Brighton,D,0.27520465242591297,0.2410952310781743,0.48370011649591255,0.30579150579150577,0.2633204633204633,0.43088803088803085,1.4225632738405969,True,A,0.0528120856078817,-1.0,True,True
2023-11-04,Brentford,West Ham,H,0.5068606530809577,0.23379508267015173,0.2593442642488905,0.46400294605045106,0.2642238998342846,0.27177315411526415,0.6795191591622024,False,,0.042857707030506675,,True,True
2023-11-04,Fulham,Man United,A,0.33914417469410973,0.2587925320619964,0.40206329324389367,0.2990936555891239,0.26586102719033233,0.4350453172205438,0.9111457568760852,False,,0.04005051910498586,,True,True
2023-11-04,Burnley,Crystal Palace,A,0.29301535646846877,0.29023494195887994,0.41674970157265134,0.34437086092715236,0.29139072847682124,0.3642384105960265,0.8752694734339104,True,A,0.052511290976624825,1.6,True,True
2023-11-05,Nott'm Forest,Aston Villa,H,0.2557867237888371,0.23744606581671918,0.506767210394444,0.22777640975129282,0.255109578921448,0.5171140113272593,1.363411291931599,False,,0.02801031403754428,,True,True
2023-11-05,Luton,Liverpool,D,0.07366102944329773,0.12177688629653909,0.8045620842601632,0.07885055185442974,0.14557024957740877,0.7755791985681615,2.105564709394808,False,,0.028982885692001692,,True,True
2023-11-06,Tottenham,Chelsea,A,0.4917265338268084,0.2345697092572995,0.2737037569158919,0.4751131221719458,0.2533936651583711,0.2714932126696833,1.2957089366289356,False,,0.01661341165486263,,True,True
2023-11-11,Man United,Luton,H,0.7474237615860924,0.15308795739051037,0.0994882810233975,0.7177033492822967,0.18181818181818185,0.10047846889952154,0.29112297010792465,False,,0.02972041230379563,,True,True
2023-11-11,Arsenal,Burnley,H,0.7977258891582686,0.13009386275768423,0.07218024808404712,0.8077654086342655,0.13616616888406188,0.05606842248167254,0.22599023783644032,False,,0.016111825602374577,,True,True
2023-11-11,Bournemouth,Newcastle,H,0.16675044710451192,0.20169841265956856,0.6315511402359195,0.2027096301720981,0.2407176858293665,0.5565726839985353,1.7912569129035703,True,A,0.0749784562373842,-1.0,True,True
2023-11-11,Crystal Palace,Everton,A,0.454463531852879,0.28386372263488335,0.26167274551223774,0.3872529245663574,0.2964905203711174,0.3162565550625252,1.3406606188807202,True,H,0.06721060728652162,-1.0,True,True
2023-11-11,Wolves,Tottenham,H,0.24581823706325806,0.23194988590238014,0.5222318770343619,0.3090466379471811,0.2554785540363364,0.43547480801648253,1.4031628898780928,True,A,0.08675706901787938,-1.0,True,True
2023-11-12,Aston Villa,Fulham,H,0.5399617030452544,0.2321888983216504,0.22784939863309522,0.6026768243366641,0.22528633671632445,0.1720368389470114,0.6162570622253454,True,A,0.05581255968608381,-1.0,True,True
2023-11-12,Brighton,Sheffield United,D,0.8032613435762457,0.12654203418400523,0.07019662223974907,0.7612985359643539,0.16549968173138127,0.0732017823042648,2.0671807399697744,False,,0.04196280761189175,,True,True
2023-11-12,Liverpool,Brentford,H,0.6286344195494009,0.1977664543112857,0.17359912613931333,0.6687242798353908,0.18724279835390945,0.14403292181069957,0.46420540023257556,False,,0.02956620432861376,,True,True
2023-11-12,West Ham,Nott'm Forest,H,0.5569945153395035,0.2263515529541309,0.21665393170636557,0.5059732958538299,0.26001405481377377,0.23401264933239635,0.5851998858905798,True,H,0.05102121948567362,0.8500000000000001,True,True
2023-11-12,Chelsea,Man City,D,0.18987898020828578,0.22696477155783895,0.5831562482338751,0.1907841793091115,0.2578164585258263,0.5513993621650621,1.4829604649193207,False,,0.031756886068812995,,True,True
2023-11-25,Nott'm Forest,Brighton,A,0.29243652451021374,0.23423992850247569,0.47332354698731066,0.29609793420045905,0.2631981637337414,0.4407039020657995,0.7479760926476,False,,0.03261964492151115,,True,True
2023-11-25,Sheffield United,Bournemouth,A,0.3436783605913041,0.26246326108893314,0.39385837831976267,0.2968388589051658,0.27139552814186585,0.4317656129529684,0.9317638801892885,False,,0.04683950168613826,,True,True
2023-11-25,Newcastle,Chelsea,H,0.4675819974306074,0.24870280205976755,0.2837152005096251,0.3706238801763534,0.2700259698427717,0.35935014998087494,0.7601805500599088,True,H,0.09695811725425402,1.5499999999999998,True,True
2023-11-25,Brentford,Arsenal,A,0.3148168599276313,0.23431371322412903,0.4508694268482398,0.20958083832335328,0.25149700598802394,0.5389221556886227,0.7965775005817324,True,H,0.10523602160427803,-1.0,True,True
2023-11-25,Man City,Liverpool,D,0.5590834520607987,0.20993769050788819,0.23097885743131302,0.5483028720626633,0.2258485639686684,0.2258485639686684,1.560944504159543,False,,0.01078057999813542,,True,True
2023-11-25,Burnley,West Ham,A,0.25344196567817057,0.2423992424705409,0.5041587918512886,0.27548473795354195,0.2676137454405836,0.4569015166058745,0.6848639973357538,False,,0.04725727524541412,,True,True
2023-11-25,Luton,Crystal Palace,H,0.27827185879206384,0.27877843383354556,0.44294970737439054,0.26279863481228666,0.28668941979522183,0.4505119453924914,1.2791567338093537,False,,0.015473223979777184,,True,True
2023-11-26,Tottenham,Aston Villa,A,0.49643632740479376,0.2143980772841791,0.289165595311027,0.4120836560805577,0.249419054996127,0.3384972889233152,1.2407557608123716,True,H,0.08435267132423607,-1.0,True,True
2023-11-26,Everton,Man United,A,0.28283323424886264,0.2596207172550217,0.4575460484961156,0.35051546391752575,0.27835051546391754,0.3711340206185567,0.7818777468811532,True,A,0.08641202787755886,1.5499999999999998,True,True
2023-11-27,Fulham,Wolves,H,0.45834582178800526,0.2726672478183456,0.26898693039364924,0.39768618944323936,0.28681610026512416,0.31549771029163654,0.7801313103833165,True,H,0.0606596323447659,1.38,True,True
2023-12-02,Nott'm Forest,Everton,A,0.42410191137232905,0.26392093996017296,0.3119771486674979,0.34437086092715236,0.29139072847682124,0.3642384105960265,1.1648253353052678,True,H,0.0797310504451767,-1.0,True,True
2023-12-02,Arsenal,Wolves,H,0.7052868968039356,0.17655797986196253,0.11815512333410175,0.7510668563300142,0.17069701280227595,0.07823613086770981,0.34915061312867657,False,,0.03991899246639194,,True,True
2023-12-02,Burnley,Sheffield United,H,0.4866110649395241,0.26479568203028286,0.2485932530301931,0.5263157894736842,0.2631578947368421,0.21052631578947367,0.7202901095991727,False,,0.03806693724071944,,True,True
2023-12-02,Brentford,Luton,H,0.690874567869491,0.18568083827885762,0.12344459385165138,0.6471238938053098,0.20851769911504422,0.144358407079646,0.36979699431182084,False,,0.043750674064181205,,True,True
2023-12-02,Newcastle,Man United,H,0.4901705791254417,0.24072979393437036,0.26909962694018796,0.49702656040180676,0.25315219476465356,0.24982124483353968,0.7130018277932374,False,,0.019278382106648284,,True,True
2023-12-03,Bournemouth,Aston Villa,D,0.21496688106069306,0.21863130273115747,0.5664018162081494,0.2782732786300392,0.2365322868355333,0.48519443453442734,1.5203685170999353,True,A,0.0812073816737221,-1.0,True,True
2023-12-03,Chelsea,Brighton,H,0.47272070356628654,0.23830839618398422,0.2889709002497291,0.5483028720626633,0.2258485639686684,0.2258485639686684,0.7492505436096295,True,A,0.0631223362810607,-1.0,True,True
2023-12-03,Liverpool,Fulham,H,0.7210748803604557,0.1674015166231598,0.11152360301638453,0.7512038523274479,0.14446227929373998,0.1043338683788122,0.3270122908340423,False,,0.022939237329419826,,True,True
2023-12-03,West Ham,Crystal Palace,D,0.4797638549769473,0.2514080619901229,0.26882808303293,0.4767025089605735,0.27240143369175623,0.25089605734767023,1.3806779149625923,False,,0.017932025685259756,,True,True
2023-12-03,Man City,Tottenham,D,0.730811240404527,0.146859114986693,0.12232964460878014,0.7361963190184049,0.15828220858895706,0.10552147239263804,1.9182815532147919,False,,0.0168081722161421,,True,True
2023-12-05,Wolves,Burnley,H,0.493465774106198,0.26070516706216806,0.24582905883163403,0.5116751269035532,0.2629441624365482,0.22538071065989848,0.706301775895222,False,,0.020448348171735548,,True,True
2023-12-05,Luton,Arsenal,A,0.13051331995552518,0.1725711114202561,0.6969155686242187,0.05606842248167254,0.13616616888406188,0.8077654086342655,0.3610910109619413,True,H,0.07444489747385263,-1.0,True,True
2023-12-06,Brighton,Brentford,H,0.447943022767056,0.23203422010566851,0.32002275712727546,0.49702656040180676,0.24982124483353968,0.25315219476465356,0.8030892359789179,True,A,0.0668705623626219,-1.0,True,True
2023-12-06,Crystal Palace,Bournemouth,A,0.5277093791450114,0.24621486421768904,0.2260757566372994,0.42217898832684825,0.2714007782101167,0.306420233463035,1.4868851295192194,True,H,0.10553039081816312,-1.0,True,True
2023-12-06,Fulham,Nott'm Forest,H,0.5144442541966672,0.238427512834983,0.24712823296834982,0.47134935304990755,0.27726432532347506,0.2513863216266174,0.6646680790502391,False,,0.04309490114675962,,True,True
2023-12-06,Sheffield United,Liverpool,A,0.0512362530683676,0.101498417810467,0.8472653291211654,0.07936507936507936,0.12698412698412698,0.7936507936507936,0.1657413758629389,True,A,0.05361453547037176,0.19999999999999996,True,True
2023-12-06,Aston Villa,Man City,H,0.20912640437331825,0.20239568626816729,0.5884779093585144,0.20304279823688326,0.22963173610123702,0.5673254656618798,1.564816404224568,False,,0.021152443696634604,,True,True
2023-12-06,Man United,Chelsea,H,0.43207024150132256,0.2560409149167249,0.31188884358195235,0.3308443879577409,0.2802446580347923,0.38891095400746684,0.8391671078874584,True,H,0.10122585354358166,1.88,True,True
2023-12-07,Everton,Newcastle,H,0.22838189120509467,0.24102573137194264,0.5305923774229627,0.2903225806451613,0.2903225806451613,0.4193548387096774,1.4767360897853308,True,A,0.11123753871328534,-1.0,True,True
2023-12-07,Tottenham,West Ham,A,0.5765173046727172,0.19672365685662763,0.22675903847065496,0.5454545454545454,0.22727272727272724,0.22727272727272724,1.4838673298302485,False,,0.03106275921817181,,True,True
2023-12-09,Man United,Bournemouth,A,0.673199668470475,0.18747667753552646,0.1393236539939985,0.6144269091716742,0.21994496748639608,0.16562812334192958,1.9709556064811637,True,H,0.05877275929880077,-1.0,True,True
2023-12-09,Crystal Palace,Liverpool,A,0.1848842334763125,0.22130058983549156,0.5938151766881961,0.15789473684210528,0.2105263157894737,0.6315789473684211,0.5211871583933803,False,,0.026989496634207216,,True,True
2023-12-09,Brighton,Burnley,D,0.6714723760351351,0.1825347780712888,0.14599284589357608,0.638655462184874,0.20168067226890757,0.1596638655462185,1.700814559340566,False,,0.03281691385026109,,True,True
2023-12-09,Aston Villa,Arsenal,H,0.328779141094317,0.23192391946435198,0.4392969394413311,0.28668941979522183,0.26279863481228666,0.4505119453924914,1.1123690573066518,False,,0.04208972129909516,,True,True
2023-12-09,Sheffield United,Brentford,H,0.13033445946189803,0.18741829661886772,0.6822472439192344,0.2219626168224299,0.24532710280373832,0.5327102803738317,2.0376513673295897,True,A,0.1495369635454027,-1.0,True,True
2023-12-09,Wolves,Nott'm Forest,D,0.4484245749369264,0.2641442726685219,0.28743115239455164,0.5151610291323099,0.2647355288596593,0.22010344200803078,1.3312598377249045,True,A,0.06732771038652086,-1.0,True,True
2023-12-10,Everton,Chelsea,H,0.2684075141010812,0.25868654005539904,0.4729059458435197,0.306420233463035,0.2714007782101167,0.42217898832684825,1.3152488783708207,True,A,0.050726957516671445,-1.0,True,True
2023-12-10,Fulham,West Ham,H,0.411269299756176,0.24198051273627982,0.3467501875075444,0.39988968560397137,0.2719249862107005,0.3281853281853282,0.8885070485054096,False,,0.018564859322216187,,True,True
2023-12-10,Luton,Man City,A,0.06696875579782761,0.11540351915494453,0.8176277250472279,0.05544072948328267,0.11781155015197567,0.8267477203647416,0.20134814982482468,False,,0.011528026314544942,,True,True
2023-12-10,Tottenham,Newcastle,H,0.42503504458537644,0.22411714004181751,0.35084781537280607,0.4426075521322562,0.250422693969566,0.3069697538981777,0.8555836556092371,False,,0.04387806147462836,,True,True
2023-12-15,Nott'm Forest,Tottenham,A,0.22946441024032455,0.20254495254070876,0.5679906372189667,0.2258485639686684,0.2258485639686684,0.5483028720626633,0.5656503441662694,False,,0.01968776515630344,,True,True
2023-12-16,Man City,Crystal Palace,D,0.7954080899563754,0.13264618412116755,0.0719457259224571,0.8075788165864264,0.11911787544649789,0.07330330796707563,2.0200699653318095,False,,0.013528308674669656,,True,True
2023-12-16,Newcastle,Fulham,H,0.5437216091955384,0.21789674566030323,0.23838164514415833,0.5198358413132695,0.24623803009575923,0.23392612859097128,0.6093179109161105,False,,0.023885767882268816,,True,True
2023-12-16,Burnley,Everton,A,0.3496774715197968,0.2732049140434513,0.37711761443675185,0.26503340757238314,0.28062360801781744,0.4543429844097996,0.9751981655547992,True,H,0.08464406394741364,-1.0,True,True
2023-12-16,Chelsea,Sheffield United,H,0.7800348241604107,0.1435573570216532,0.07640781881793593,0.78031212484994,0.14645858343337334,0.07322929171668667,0.2484167139356178,False,,0.0031785271012492594,,True,True
2023-12-17,Arsenal,Brighton,H,0.6106224833464731,0.1897424052685939,0.19963511138493317,0.6544502617801047,0.18848167539267016,0.15706806282722513,0.493276377632317,False,,0.04256704855770804,,True,True
2023-12-17,West Ham,Wolves,H,0.5146894425325319,0.23867721120250932,0.24663334626495867,0.44134505158578524,0.2711119602598395,0.28754298815437523,0.6641915844193023,True,H,0.07334439094674666,1.15,True,True
2023-12-17,Liverpool,Man United,D,0.6359929396951367,0.195378498121466,0.16862856218339728,0.7250755287009064,0.1570996978851964,0.1178247734138973,1.6328165857483656,True,A,0.05080378876949998,-1.0,True,True
2023-12-17,Brentford,Aston Villa,A,0.4046830860103513,0.24719210347125342,0.3481248105183954,0.2961082910321489,0.25267907501410036,0.45121263395375066,1.055194212592599,True,H,0.10857479497820238,-1.0,True,True
2023-12-21,Crystal Palace,Brighton,D,0.3295695419241592,0.2513127698777499,0.41911768819809103,0.28289473684210525,0.28289473684210525,0.43421052631578944,1.3810570204520554,False,,0.04667480508205396,,True,True
2023-12-22,Aston Villa,Sheffield United,D,0.8054582264190742,0.12776785796782186,0.06677391561310406,0.7755791985681615,0.14557024957740877,0.07885055185442974,2.057540271269988,False,,0.029879027850912676,,True,True
2023-12-23,West Ham,Man United,H,0.3775990295705115,0.2418306676458234,0.38057030278366505,0.3673469387755102,0.26530612244897966,0.3673469387755102,0.9739224147074427,False,,0.013223364008154825,,True,True
2023-12-23,Liverpool,Arsenal,D,0.5275331104304581,0.21313706837874602,0.25932982119079584,0.39823008849557523,0.26327433628318586,0.33849557522123896,1.545819806723509,True,H,0.1293030219348829,-1.0,True,True
2023-12-23,Tottenham,Everton,H,0.6451976416596172,0.18723795543151303,0.1675644029088696,0.5393258426966292,0.2247191011235955,0.23595505617977527,0.4381985879460443,True,H,0.10587179896298804,0.75,True,True
2023-12-23,Nott'm Forest,Bournemouth,A,0.4365743998599692,0.24046098777148917,0.32296461236854174,0.34634974533106966,0.28013582342954163,0.3735144312393889,1.1302125209920524,True,H,0.09022465452889955,-1.0,True,True
